feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,target
1.8212580691624618,0.9103950213797538,0.459186256473598,-1.0307110311215755,2.098086773141945,1.9211478332630643,-2.6573093103705814,-1.7377885102417219,-0.4913273121947029,0.7827383880181414,-2.307909325903693,1.8970519571948412,-1.3949810377382303,-2.6573093103705814,4.431102273723683,0.6991206143647132,-1.4456385323583942,2.3482576450560533,0.6523870528132572,-0.3741796081043028,0.36182810011450534,CatA_3,TypeX,2
4.2297671082534585,-0.4344688743168761,4.726087019297,0.9955523412040949,-3.966756182011717,2.4443600510069485,-3.3089833835880027,0.848825978037555,0.7077388257138288,-1.066421712217654,-0.9522100813324843,-5.080912338831185,-1.5268284917020778,-3.3089833835880027,0.8635139740300845,0.03220991332146772,-0.047261536147443564,0.19359034691521426,1.075823233146704,0.18194995195616787,3.4574716406793478,CatA_3,TypeZ,2
0.8604882224207313,0.9845645285662596,0.04294669105663895,-0.3655196728891452,-4.94730334019515,-0.5747804749523164,-2.3124839371762533,2.2284630852415663,-0.11945536488399441,0.8935922012530014,1.9067066149698586,-5.960220238586376,-2.2207602343741457,-2.3124839371762533,-3.3232796900118133,-1.3485692809098095,0.28236391441023206,3.002487187099184,0.34306722487103386,-0.46124077372496625,-0.04627591473640666,CatA_2,TypeW,1
1.5032846953664958,1.7698411766252382,1.3071904512915535,1.3093114497693812,1.1692514767672584,0.5145639311661308,0.8471470483335547,0.6746701414646277,-3.1772296968883227,-0.6383249244336198,-0.3987442946657768,-1.0403730001906073,-1.001200739385125,0.8471470483335547,3.293376559903171,0.11767276876947746,1.1029333254515103,1.3476023035779385,-0.6447887138489281,1.4426182204604852,1.055785587261044,CatA_3,TypeW,1
-0.01905521922203065,-1.5690768784348532,-0.8248059652923446,2.347601983215349,-1.001120781246219,0.3234519023771615,-1.1989187746182068,-1.5440610110848307,-2.3370102863531215,0.12564882330967722,-1.6983422208575885,3.031139685074921,0.5846215484440581,-1.1989187746182068,4.140136931690048,-0.17406248531524768,0.23000798716639628,1.357895735761467,1.4100823059343512,-0.5552382628541033,0.6885099762215615,CatA_2,TypeZ,0
2.4192953601365885,-1.2161894417329693,0.6551207818359075,-0.5853369985207919,-1.6834403260846624,-0.3735227672731208,-0.8550765210112453,-2.695505870980936,-3.706820875033505,1.6102558097332749,1.0999772571949664,-1.1818822666514623,-0.10193964341100303,-0.8550765210112453,1.3177024221063176,7.709563736160975,-0.21235789848520842,0.1615244396280176,0.374664566197459,-0.6077668099808047,-0.6508914714871444,CatA_3,TypeX,0
-1.4618920768157828,-0.6563161072838477,-1.5085037993630699,-1.1861189708036823,-3.720683273991618,-0.8068535256410374,0.6738631667873471,1.269318828612835,-2.01350038406668,-0.7568509704540229,-0.6833101148222125,-1.6036761020911303,-0.025475347019590727,0.6738631667873471,-3.359116435926797,-0.4264116015798943,1.4070491456651033,1.3288940366504798,-0.2218835040026079,-2.5183739352733348,-0.7905781174421851,CatA_1,TypeX,1
2.049724726020347,-0.5026267315424651,2.8959570072808214,0.8443214712416021,0.06970244393666589,-0.28640466213876553,-1.9795871708167028,0.6539463329851498,-1.8338260414540941,1.7217188644899641,-0.7722493219788839,-2.2043825697551847,0.9017084671552053,-1.9795871708167028,3.6055767173991464,1.8735820636713,0.34383065220651005,1.9737201508822244,-0.6433242954667128,0.5633090318038714,0.10533417443288995,CatA_3,TypeX,0
-1.8621328372294537,-0.26048785710968336,-3.4136331549860213,1.852591362951378,2.493374203058022,0.5207100762645351,0.09596791875539767,1.4658313842104427,1.2051560349124448,0.8628873441335563,-0.6215821396090979,4.596268920410028,0.3471960476005826,0.09596791875539767,1.7330175052425578,-5.354596948605335,0.4406462717320075,0.4786560730447408,-0.23339106046949815,0.2289262293534473,-2.0645202009268737,CatA_0,TypeZ,0
1.596107525550095,0.4088518538077846,2.3788783399472564,1.0322256249780473,1.5267198712252368,2.491424351879927,1.563954225912002,-0.9749217266387777,0.8826033900331389,-2.2201616258647943,-0.6747413181108907,-0.3662773444745898,1.5762997930067484,1.563954225912002,2.663646432865156,0.12050409301696674,0.427893344986566,2.015047785610836,-1.745660988921715,-0.8984961687629268,2.3194823454875135,CatA_3,TypeX,0
-1.5395885718040976,0.9426073136450825,-1.5205985308608243,-2.4165664076999644,1.1746504049649773,-2.2363310627249127,-1.5065625469931956,-0.8177936796399321,-0.20356609673159784,-0.8234424197560856,-0.8066408134468149,1.3971661557980646,0.7787131513492358,-1.5065625469931956,0.7816777381798601,-0.7300178953713096,0.9406573237253718,2.1495707635621493,0.5783407420763809,0.6340566356490597,-1.528151870909864,CatA_0,TypeX,2
1.6447692008640307,2.088370283841659,1.836468096492886,-1.8247995891274955,2.3175362440880756,-0.36507100776968443,-3.9709616816056403,-4.002771522310781,-0.5385715037411001,0.13974650625878127,2.6628283413244933,-0.49468396060307973,-1.2142082950743676,-3.9709616816056403,3.074720732985452,5.074459011667198,0.043822831377060306,-1.0952932798826698,1.0253608677985573,1.4791063241929627,1.1495549695706486,CatA_3,TypeY,0
2.277379705574515,2.1843452271944495,3.4575142995734174,2.2932950151323466,1.4726530625557128,-0.4197757140448414,-1.0623841553620692,3.4817897774029887,-3.711104271101334,-0.6685456232976161,-3.0430465690971733,-2.1359411367782526,-1.965136778022318,-1.0623841553620692,6.680883196728427,-3.2257680413948746,1.958338675911679,2.741107272434861,0.24695247631875936,1.3772498300442895,3.271545176108749,CatA_3,TypeY,0
0.3745023268381808,-0.23283188601970672,-2.1345162873700003,3.9274605958897117,-0.5888442738071148,-1.0920152212920333,2.059370743616652,1.3139474528569854,1.1425648680117375,0.08171340492615727,-2.3311596799275147,3.635369875894574,0.03521630959913355,2.059370743616652,0.8934790060584297,-7.072407889284412,0.5082177740931488,-0.5019697938252048,-1.803736379559994,-0.3753431236055185,1.0844769721097265,CatA_2,TypeY,1
0.5753653979055713,-3.181746464175256,-0.566830077219177,1.787278863775693,-0.7396613269934094,0.08059470271409114,-0.8001112944298032,-1.626173425025863,-2.795504310718722,-0.9275821645392073,1.4491518258646663,1.444747810419264,-0.8319456076667342,-0.8001112944298032,1.966700992679074,4.9825790404396155,-0.10390496649671566,0.009514006302163841,-2.6880231383067943,-1.2192231635812785,0.42266979269831384,CatA_2,TypeY,0
-1.7492392946054771,2.4248248105584196,-2.51529000612683,1.8884000707460422,-1.5266155159796542,-0.08168340950597691,-2.160607161494323,-2.055174628741477,-1.003492072918722,1.3550002014475708,2.082538712999499,1.9389869224269929,0.6832971713211122,-2.160607161494323,2.211880018711773,-2.3867210615025685,-0.4419135547962429,-0.7444949616993818,0.7544635193974129,-0.1789135386009803,2.4700448704423836,CatA_0,TypeY,0
-5.211614266497728,0.6221741749044527,2.821204298541427,1.701638321036175,2.676066290444317,0.9065623462545511,3.0400755881284267,0.39075209473433287,-0.7488192517450366,0.2448920713536681,-4.021343045755365,3.0211192111989034,1.1104077841808184,3.0400755881284267,4.0398949842790675,-5.987001165455467,-0.4187755301724211,-2.1706096204506355,-0.25867097242660325,-0.8835982508954312,1.3287064482362134,CatA_0,TypeX,2
2.887666570641651,-0.2830209818720584,-1.585153697971158,4.041881672515027,-1.3151551190601098,-0.7325799517655704,0.8542332735492265,1.0900985345391923,-0.28152195719228423,-0.8954458532927055,1.1158516428847038,-0.04348960519230569,0.6347714763766347,0.8542332735492265,1.1512145898517554,-1.6542457774800454,0.7854083626768242,1.7935713934127722,-0.129874615556516,-0.35381932463560717,1.6064035414656521,CatA_3,TypeY,1
